client_id,first_issue_date,first_redeem_date,age,gender,first_name,middle_name,last_name
279284761015,2022-08-16 09:01:31,2022-11-15 23:48:28,40,Male,Phan,Minh,Trang
726140326500,2021-11-30 15:37:28,2024-03-29 00:19:42,44,Female,Ly,Thanh,Mai
417144321307,2022-07-13 12:16:27,2022-12-11 08:55:30,60,Male,Ngoc,Thien,Yen
737237211264,2021-09-27 06:56:05,2025-02-02 01:16:36,23,Female,Ngo,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Hanh
178164122554,2022-05-29 02:22:18,2022-09-22 12:41:37,48,Female,Ha,Hanh,Tam
798359899211,2024-09-17 06:44:14,2025-01-10 07:43:48,19,Female,Hoang,Hai,Thao
828828786880,2021-11-30 02:48:16,2022-12-17 11:51:58,24,Male,Duong,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Thuy
291604566270,2020-12-13 04:56:58,2021-11-13 05:54:16,65,Female,Nguyen Thi,Thi,Thuy
629245311122,2020-05-27 08:59:43,2021-12-02 11:24:20,19,Other,Vo,Quoc,Hanh
416040546780,2024-02-16 11:08:11,2025-01-07 12:52:01,19,Other,Nguyen Van,Minh,Linh
867746028076,2021-05-01 18:56:36,2021-09-15 14:23:34,32,Female,Phan,Thanh,Mai
695790860011,2021-04-27 14:25:27,2024-07-19 09:25:21,57,Female,Phan,Phuoc,Thuy
841185227612,2022-11-27 16:20:34,2023-10-11 18:30:55,29,Binary,Ngoc,Phuoc,Hanh
787424397322,2025-04-27 02:54:38,2025-05-26 09:25:18,49,Other,Vo,Van,Yen
340370648155,2020-02-01 18:30:53,2023-11-23 17:14:55,22,Male,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Thi,Thuy
441167928326,2023-04-22 15:51:41,2024-10-21 03:00:56,45,Male,Dang,Trung,Mai
519696574306,2020-10-08 06:56:04,2024-07-26 15:23:37,43,Female,Phan,Tuan,Yen
980908840285,2023-11-29 21:51:26,2024-06-09 08:03:33,31,Male,Le Van,Thien,Linh
157617291945,2024-02-04 15:23:15,2024-10-14 04:55:51,25,Binary,Ly,Duc,Lan
682605682802,2020-08-01 08:38:54,2024-08-16 15:33:11,38,Non-binary,Dang,Hanh,Ngoc
817448571802,2020-02-18 20:36:36,2021-02-12 08:29:35,21,Non-binary,Le Thi,Hai,Thuy
484516443399,2020-10-10 06:00:13,2025-05-21 09:25:46,30,Non-binary,Pham Van,Duc,Linh
224402237483,2022-04-27 10:34:30,2023-07-28 00:06:01,65,Female,Vu,Nhat,Thuy
177948396527,2022-10-24 08:08:43,2023-07-07 11:37:42,39,Other,Le Van,Trung,Quynh
629434637985,2020-09-17 10:16:10,2021-01-25 04:16:30,26,Non-binary,Le Thi,Hanh,Hoa
428488669443,2023-10-14 04:12:55,2024-09-17 21:52:30,27,Other,Do,Minh,Mai
118965517427,2021-02-19 09:28:38,2022-07-13 05:56:08,60,Male,Vo,Thien,Thuy
758315526255,2020-06-29 11:40:21,2024-04-03 03:12:26,49,Binary,Nguyen Van,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Lan
956295433200,2022-08-28 12:35:25,2022-11-30 20:50:46,32,Non-binary,Tran Thi,Nhat,Nhi
953922138350,2022-11-29 23:15:47,2024-07-13 20:39:51,22,Other,Ho Thi,Trung,Thuy
648050956512,2025-01-01 17:30:21,2025-03-23 02:04:29,65,Binary,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Huu,Thuy
603433692861,2022-01-08 23:34:11,2022-12-12 16:34:39,21,Non-binary,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Thien,Minh
105638274429,2022-11-21 03:04:27,2024-10-30 13:02:12,28,Male,Ngoc,Khanh,Thao
509222841377,2021-11-19 01:42:33,2024-04-01 23:31:12,53,Other,Tran Van,Thanh,Quynh
787963028857,2021-05-12 17:03:57,2023-09-17 13:05:42,28,Binary,Vo,Thien,Mai
450242740537,2024-08-24 14:19:14,2025-05-11 23:57:27,37,Binary,Nguyen Thi,Khanh,Linh
390223269595,2022-07-20 21:07:46,2024-07-24 18:51:08,26,Binary,Ngoc,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Mai
899496630173,2022-01-13 09:26:47,2023-12-13 10:24:45,59,Female,Hoang,Van,Tram
237359334306,2020-09-22 09:59:45,2024-09-15 15:48:33,19,Binary,Le,Thien,Trang
290719023310,2023-06-03 23:28:25,2024-02-17 10:00:51,43,Binary,Hoang,Duc,Tram
194268461581,2024-11-29 04:10:55,2024-12-14 14:02:38,25,Female,Pham,Tuan,Thuy
866562678243,2024-01-30 08:16:49,2025-02-01 02:02:30,52,Male,Le,Hai,Nhi
383924938676,2022-06-10 22:29:57,2022-12-05 12:32:13,63,Non-binary,Le Thi,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Linh
852085290389,2025-01-14 16:10:51,2025-03-31 21:38:57,24,Non-binary,Le Thi,Duc,Tram
987881754929,2023-07-06 23:46:19,2024-09-24 03:23:59,28,Other,Phan,Minh,Hoa
286643829470,2024-01-19 02:52:49,2024-03-14 13:33:38,58,Female,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Quoc,Thuy
502931203137,2021-03-13 11:25:34,2021-12-30 19:24:18,22,Other,Ngo,Duc,Tram
442345768716,2021-04-28 14:32:30,2024-11-08 00:36:23,43,Non-binary,Truong,Tam,Quynh
697800037991,2020-04-18 09:55:54,2025-01-23 16:16:43,28,Other,Ly,Thien,Tam
274768016082,2025-01-18 19:17:41,2025-02-02 14:32:22,27,Binary,Vu,Hai,Lan
460595393644,2020-02-21 23:32:03,2022-07-05 01:57:48,48,Binary,Do,Tam,Trang
823679413917,2025-03-16 00:04:20,2025-05-08 10:09:26,47,Female,Do,Nhat,Linh
433663488454,2022-05-20 11:27:49,2023-04-23 22:03:48,24,Other,Truong,Hanh,Tuyet
285932652664,2021-10-28 17:16:14,2024-06-22 09:43:24,57,Female,Nguyen,Minh,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
876109744273,2022-02-19 14:10:45,2023-11-21 11:35:56,44,Female,Hoang,Phuoc,Thuy
925062796685,2020-03-19 06:01:32,2022-08-09 04:38:45,45,Other,Le Thi,Van,Thuy
352726061398,2024-08-10 08:22:55,2024-10-27 19:34:00,58,Other,Tran Van,Thi,Tuyet
576466228352,2020-04-03 15:29:55,2021-07-15 22:46:56,35,Non-binary,Ho Thi,Tam,Lan
571607657111,2025-04-23 17:41:43,2025-05-26 05:20:17,22,Male,Ha,Phuoc,Thuy
676034594773,2024-07-25 14:45:20,2024-11-01 20:33:10,18,Male,Ly,Tuan,Tuyet
686100314011,2020-11-28 19:08:26,2024-12-24 22:33:54,42,Female,Vo,Tam,Thuy
695275394694,2021-10-20 09:07:38,2023-04-16 07:42:33,23,Male,Hoang,Duc,Quynh
677883192382,2024-03-14 01:21:54,2024-10-02 00:40:23,23,Binary,Pham Van,Minh,Thuy
242964310471,2021-08-01 00:25:07,2021-10-15 01:43:52,48,Female,Duong,Hai,Thuy
869191533869,2021-04-25 06:02:11,2021-06-20 22:36:47,21,Other,Le Thi,Thien,Lan
459253563106,2021-06-23 01:15:40,2022-10-16 21:40:55,45,Binary,Pham,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Mai
161102038782,2024-11-28 20:33:44,2025-02-28 00:32:21,53,Non-binary,Dang,Khanh,Phuong
767314100981,2023-03-04 04:36:50,2024-01-07 15:03:21,32,Female,Ha,Thanh,Minh
188490837568,2023-04-23 07:07:26,2024-09-16 04:00:23,48,Other,Le,Tam,Lan
685035608502,2020-01-03 16:21:23,2023-03-21 20:31:32,50,Female,Ho Thi,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Phuong
295002048340,2021-12-29 06:15:36,2022-05-29 09:03:17,60,Binary,Tran Van,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Hanh
292643419528,2021-10-19 16:27:23,2022-07-18 19:21:23,32,Non-binary,Ly,Tam,Thuy
335797688110,2024-07-15 13:10:00,2025-06-03 09:16:39,58,Non-binary,Tran Thi,Thanh,Ngoc
958707426094,2020-08-08 19:41:07,2024-10-18 07:46:54,35,Non-binary,Duong,Khanh,Thuy
822409910248,2022-12-28 14:56:51,2023-03-01 13:47:52,28,Non-binary,Le Van,Tam,Hanh
516195631435,2024-06-02 17:23:35,2024-09-01 16:38:32,24,Female,Nguyen,Quoc,Yen
350445385912,2025-01-15 14:20:51,2025-03-24 11:51:07,18,Other,Truong,Trung,Thao
723084563070,2020-02-20 05:30:13,2022-07-21 08:25:56,58,Male,Ho Thi,Tam,Hoa
984465791740,2024-12-29 06:41:06,2025-01-17 13:46:15,36,Other,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Phuoc,Thao
914391675653,2021-12-30 01:55:43,2024-02-26 03:48:33,44,Female,Vo,Hanh,Tuyet
238040427615,2023-01-11 13:13:59,2024-10-19 17:22:15,64,Non-binary,Vu,Hai,Mai
957447305798,2021-08-11 17:00:53,2023-06-04 10:09:48,53,Male,Ho Thi,Thien,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
402058730410,2024-02-23 07:28:54,2024-09-25 21:02:12,34,Other,Ly,Khanh,Quynh
304270788850,2025-05-31 08:51:36,2025-06-03 03:37:46,55,Binary,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Tuan,Thuy
253915379428,2022-08-16 22:29:13,2023-07-05 23:54:47,49,Binary,Tran Thi,Thien,Phuong
945691595110,2021-08-06 10:28:57,2023-01-20 00:45:12,45,Male,Nguyen,Trung,Thao
475899637189,2022-06-17 20:15:00,2022-10-04 15:33:06,63,Male,Le,Quoc,Tram
315564601134,2025-03-17 17:33:30,2025-04-13 11:11:14,60,Other,Le,Duc,Hanh
649853656284,2025-05-20 01:03:35,2025-05-24 01:29:57,64,Non-binary,Do,Nhat,Yen
112270159402,2021-02-18 05:57:48,2022-08-17 12:47:19,35,Female,Tran Thi,Phuoc,Trang
632620680111,2024-05-23 16:58:32,2024-07-21 18:50:52,32,Female,Hoang,Huu,Yen
276667805736,2024-10-13 07:32:45,2025-05-15 00:05:32,65,Female,Tran Thi,Minh,Tram
516583331618,2024-02-22 18:45:24,2024-06-21 02:02:12,45,Binary,Vu,Thanh,Hoa
567815510332,2022-08-20 01:17:05,2023-06-04 00:56:36,43,Female,Nguyen Thi,Thien,Tam
742253426719,2022-05-30 00:14:59,2024-07-18 11:47:55,61,Non-binary,Le,Phuoc,Thuy
355772826697,2023-01-12 03:49:39,2023-06-07 15:48:31,44,Other,Ly,Phuoc,Quynh
298382706010,2020-03-17 23:48:40,2021-09-28 22:25:06,23,Binary,Tran Van,Huu,Yen
273413276045,2023-03-27 15:37:51,2023-04-29 22:28:00,34,Male,Phan,Quoc,Hanh
529431728191,2022-09-20 05:57:12,2023-05-07 19:32:04,36,Non-binary,Tran,Thien,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
783749426808,2020-12-27 11:36:08,2022-12-05 00:31:26,61,Female,Tran Van,Khanh,Mai
274647613562,2021-04-12 18:21:33,2022-08-05 13:30:47,27,Male,Nguyen Thi,Tuan,Tam
133782180771,2024-07-27 05:47:45,2025-01-29 12:57:39,50,Binary,Phan,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Lan
413031618926,2024-10-14 12:00:23,2025-03-13 07:29:39,49,Other,Le Thi,Khanh,Tam
661547463405,2023-08-15 12:26:42,2023-11-19 11:06:18,34,Other,Vu,Van,Thao
825885754489,2024-08-30 03:29:02,2025-04-27 22:44:42,26,Other,Tran Van,Huu,Tram
141956397127,2024-10-10 16:16:43,2025-04-06 01:02:08,31,Non-binary,Le Thi,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Tram
435410983002,2024-06-30 03:54:23,2024-07-19 23:58:21,49,Non-binary,Vu,Thanh,Tuyet
716200952179,2020-12-14 00:59:08,2022-08-13 18:31:45,48,Non-binary,Ngoc,Phuoc,Tam
863418519793,2022-03-26 08:43:10,2024-09-18 08:13:33,26,Female,Bui,Thien,Thuy
501391037352,2020-03-22 10:05:36,2022-04-26 17:10:11,51,Non-binary,Tran Van,Tam,Quynh
888346139405,2021-02-21 13:30:38,2022-04-27 01:33:35,40,Binary,Pham,Nhat,Hanh
300713064921,2020-01-28 00:01:51,2024-07-13 12:01:08,28,Male,Nguyen Van,Thi,Quynh
736012981774,2024-10-06 21:11:20,2024-12-17 20:28:30,48,Female,Phan,Trung,Linh
485797907279,2025-01-28 23:16:38,2025-04-20 21:50:59,48,Male,Tran Thi,Minh,Trang
631018072378,2020-04-28 22:59:59,2022-04-08 17:21:15,46,Non-binary,Ho Thi,Thien,Ngoc
689020768233,2023-11-26 13:12:35,2025-01-30 18:54:53,29,Female,Vu,Duc,Thuy
240829874358,2020-05-28 20:34:47,2023-12-21 15:16:59,24,Binary,Le Van,Quoc,Quynh
913772330002,2024-08-12 09:37:24,2025-05-28 11:39:43,42,Binary,Duong,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Ngoc
262523941496,2024-08-12 20:38:41,2024-11-21 14:00:01,32,Binary,Nguyen,Quoc,Yen
882914742866,2023-11-01 09:31:22,2024-02-03 15:49:10,65,Non-binary,Ha,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Hoa
839106670213,2024-04-24 06:39:22,2024-11-08 06:09:22,38,Male,Le,Khanh,Phuong
491946671964,2021-11-03 12:29:53,2023-11-24 06:41:03,28,Female,Nguyen,Van,Phuong
134481618661,2023-03-07 09:27:03,2024-06-13 07:08:34,29,Other,Pham,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Phuong
935032851839,2024-11-20 13:16:04,2025-05-26 18:08:49,39,Male,Ha,Duc,Ngoc
941259198199,2022-11-14 03:42:55,2022-12-24 04:54:18,60,Binary,Do,Tam,Tram
336011411360,2021-11-25 22:08:55,2022-08-05 16:07:20,32,Non-binary,Pham,Duc,Phuong
622686328589,2024-06-23 15:55:34,2024-12-08 12:09:11,37,Male,Vu,Nhat,Ngoc
566423906208,2021-05-25 03:48:24,2022-09-17 10:28:17,20,Non-binary,Tran Thi,Nhat,Thao
748592391188,2022-08-07 07:55:22,2023-03-18 05:46:55,51,Female,Pham,Van,Quynh
554694256291,2020-03-03 18:12:25,2022-10-03 13:49:13,56,Other,Le Van,Hai,Nhi
937317725511,2021-12-26 05:52:19,2023-07-31 03:15:28,61,Binary,Duong,Minh,Nhi
397196117078,2024-11-19 04:04:37,2024-11-28 23:54:18,64,Female,Pham Van,Tam,Thuy
403954925456,2023-06-22 08:10:16,2024-04-05 05:02:14,20,Other,Truong,Van,Quynh
330261431495,2020-03-04 15:58:51,2021-08-28 22:57:23,41,Non-binary,Ngoc,Tuan,Thuy
588952315395,2020-03-29 06:18:12,2025-03-06 00:23:25,64,Other,Ha,Tam,Trang
704753172015,2021-11-05 02:55:36,2023-02-11 17:18:42,52,Non-binary,Nguyen Van,Huu,Lan
386909076081,2021-03-28 08:28:59,2023-01-15 17:55:16,37,Binary,Vo,Khanh,Thuy
199023872105,2021-05-08 00:42:17,2021-06-23 01:16:38,52,Other,Ly,Tam,Tam
850341994383,2022-01-18 01:29:12,2023-01-08 14:39:43,49,Male,Le,Tam,Quynh
381755817808,2020-06-19 03:08:16,2023-06-30 17:11:52,46,Non-binary,Ngo,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Quynh
358615228334,2024-09-16 09:29:41,2025-01-10 12:47:19,57,Non-binary,Phan,Thanh,Ngoc
950446531117,2024-09-10 05:16:45,2025-04-22 19:22:16,49,Non-binary,Nguyen Thi,Van,Tuyet
111007320867,2022-07-07 13:36:37,2025-01-13 11:23:07,19,Female,Tran Van,Khanh,Linh
971023008503,2024-09-04 12:48:25,2025-04-24 04:27:48,50,Male,Ngo,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Ngoc
637085775459,2023-08-29 13:41:38,2024-07-25 21:08:04,27,Non-binary,Tran,Thi,Quynh
700301959863,2023-06-27 12:43:44,2024-05-11 05:35:25,44,Other,Ha,Thi,Phuong
127015066570,2020-02-26 05:15:19,2023-11-21 01:45:17,45,Other,Tran,Van,Ngoc
642595169359,2023-12-06 23:41:07,2024-07-17 21:57:03,22,Female,Le Van,Hanh,Lan
771510536754,2020-11-04 12:36:56,2021-11-22 19:35:23,45,Other,Le Van,Duc,Linh
156262561960,2023-03-19 00:44:06,2023-03-27 01:38:35,52,Binary,Truong,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Linh
908530085075,2024-02-01 01:47:25,2024-11-13 06:43:58,62,Female,Ngoc,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Phuong
844027213901,2025-04-12 08:09:17,2025-05-23 12:04:39,31,Female,Vo,Thi,Thao
734931356131,2024-01-19 00:52:31,2025-02-01 23:33:36,28,Other,Pham,Van,Lan
830209871223,2023-01-29 21:09:32,2023-11-11 07:44:44,26,Male,Ha,Huu,Nhi
159336696861,2021-06-18 05:19:25,2022-07-23 22:33:21,35,Non-binary,Tran Thi,Tuan,Minh
850778163131,2021-11-05 22:50:19,2022-12-14 21:02:53,35,Male,Ngo,Huu,Phuong
763522693689,2022-10-05 17:41:13,2024-05-17 22:14:32,23,Female,Tran Van,Trung,Nhi
849192165617,2022-01-30 20:01:12,2022-09-23 12:33:56,36,Other,Hoang,Minh,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
797761572390,2021-08-11 11:11:50,2022-08-12 19:45:53,57,Male,Nguyen,Hanh,Hanh
276674654194,2024-09-26 10:08:44,2024-10-30 01:08:24,63,Male,Tran Thi,Duc,Mai
113405808179,2022-11-27 03:40:47,2024-08-20 12:49:44,61,Female,Nguyen Thi,Khanh,Thuy
571457377054,2025-01-28 22:22:43,2025-02-21 18:08:48,44,Male,Ly,Tam,Nhi
715855518872,2020-02-26 20:11:39,2021-07-21 12:35:08,62,Female,Truong,Thien,Quynh
429921881144,2021-05-02 03:14:04,2024-06-28 15:05:08,60,Non-binary,Nguyen Van,Khanh,Phuong
325238216644,2020-10-23 19:13:33,2023-08-15 11:16:22,58,Other,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Thi,Minh
330115372603,2024-10-17 08:21:48,2024-10-22 08:44:06,40,Other,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Quoc,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
395066374174,2020-04-01 08:34:52,2020-09-27 14:12:57,21,Non-binary,Nguyen Thi,Minh,Minh
762677864768,2020-12-10 13:31:34,2024-12-13 04:53:15,55,Other,Vu,Thi,Quynh
513824342136,2020-11-18 10:54:39,2023-07-23 13:06:11,31,Other,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Minh,Lan
778525709069,2021-01-18 13:00:12,2024-09-02 02:57:14,47,Female,Tran,Khanh,"[\"Smith\", \"Johnson\", \"Williams\", \"Jones\", \"Brown\", \"Davis\", \"Miller\", \"Wilson\", \"Moore\", \"Taylor\", \"Anderson\", \"Thomas\", \"Jackson\", \"White\", \"Harris\"]"
770265516171,2022-07-30 20:34:05,2023-10-07 02:48:53,62,Binary,Ngo,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Lan
641946094612,2020-02-13 07:08:57,2022-09-23 20:37:56,33,Binary,Phan,Thien,Tam
183380246643,2022-07-24 05:21:32,2022-11-08 16:26:15,56,Female,Ly,Thien,Phuong
714024482721,2024-12-03 00:32:43,2025-02-27 05:04:44,43,Binary,Nguyen,Phuoc,Yen
605326413365,2023-07-12 21:50:38,2024-01-19 21:54:02,49,Male,Truong,Duc,Trang
159721437016,2022-06-27 01:00:55,2024-08-29 20:15:29,31,Other,Le Van,"[\"Lee\", \"Kim\", \"Park\", \"Choi\", \"Lim\", \"Yoon\", \"Cho\", \"Kwon\", \"Im\", \"Jung\", \"Oh\", \"Seo\", \"Han\", \"Ryu\", \"Hwang\"]",Hanh
146987396620,2022-03-14 15:54:05,2022-08-16 13:03:14,35,Other,Ha,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Nhi
948708460474,2023-10-03 07:19:57,2024-03-31 20:43:20,58,Male,Duong,Minh,Quynh
577013616788,2024-08-25 18:27:41,2025-04-04 11:51:31,46,Female,Bui,Tam,Quynh
597681315427,2021-03-24 13:04:52,2025-04-21 02:33:34,44,Male,Hoang,Huu,Thuy
364825212510,2025-03-17 17:31:11,2025-05-12 19:49:14,38,Male,Pham,Phuoc,Phuong
872245016007,2025-05-21 10:23:39,2025-05-26 10:01:31,57,Female,Le Van,Nhat,Thao
991676524665,2020-06-25 18:54:53,2022-10-03 02:37:40,49,Male,Ly,Trung,Tam
482737225880,2021-07-23 19:25:56,2022-03-08 20:58:42,63,Male,Tran Thi,Thi,Linh
793855144036,2024-09-24 00:24:45,2025-05-09 23:00:23,58,Other,Tran Thi,Nhat,Phuong
777242999877,2024-05-11 13:23:13,2024-06-01 05:55:12,41,Non-binary,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Nhat,Hoa
379640466848,2024-04-01 18:00:44,2024-06-23 00:05:23,51,Non-binary,Pham,Huu,Hanh
728843960223,2020-01-15 07:15:24,2020-12-21 21:30:24,42,Male,Le Van,Thi,Tuyet
727050498679,2021-11-18 17:38:30,2022-01-12 18:04:47,26,Female,"[\"John\", \"Jane\", \"Michael\", \"Sarah\", \"David\", \"Emily\", \"Daniel\", \"Jessica\", \"Matthew\", \"Ashley\", \"Christopher\", \"Amanda\", \"Joshua\", \"Megan\", \"Andrew\"]",Tuan,Quynh
338035616424,2021-11-11 07:16:06,2022-09-02 15:41:31,63,Binary,Nguyen Van,"[\"James\", \"Robert\", \"William\", \"David\", \"Richard\", \"Joseph\", \"Charles\", \"Thomas\", \"Christopher\", \"Daniel\", \"Matthew\", \"Anthony\", \"Mark\", \"Donald\", \"Steven\"]",Lan
327784165318,2023-12-14 10:25:59,2024-07-20 07:55:23,61,Binary,Hoang,Minh,Thuy
280498294419,2023-07-07 16:00:47,2025-04-24 17:35:54,26,Other,Nguyen,Thanh,Hanh
641250404142,2023-03-21 11:40:01,2024-07-28 11:32:40,60,Binary,Pham Van,Nhat,Thuy
496037895700,2023-09-04 04:11:43,2025-01-27 12:21:01,19,Female,Duong,Duc,Lan
